Global_Step,Curriculum_Lvl,Dist_to_Target,Reward,Terminated,Table_Collision,Self_Collision,J1_Pos,J2_Pos,J3_Pos,J4_Pos,J5_Pos,J6_Pos,J1_Vel,J2_Vel,J3_Vel,J4_Vel,J5_Vel,J6_Vel,Gripper_Pos,EE_X,EE_Y,EE_Z,Target_X,Target_Y,Target_Z,Handoff_X,Handoff_Y,Handoff_Z,Handoff_OK,Act_J1,Act_J2,Act_J3,Act_J4,Act_J5,Act_J6,Act_Gripper,Phase,Goal_X,Goal_Y,Goal_Z,Transport_X,Transport_Y,Transport_Z,Transport_OK,Placement_Error_M,Standoff_M,Spawn_Radius_M,Contact_Detected
595,0.0,0.1950,-0.0219,False,False,False,-3.0855,3.7662,-0.7545,4.8355,1.6050,-4.7985,0.0727,0.0041,0.0521,0.0088,0.1079,-0.1171,0.3472,0.8370,-0.0765,0.0658,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0383,0.0040,0.0266,0.0047,0.0590,-0.0637,3.0345,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
596,0.0,0.1962,-0.0042,False,False,False,-3.0844,3.7663,-0.7538,4.8357,1.6065,-4.8002,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.3843,0.8373,-0.0750,0.0651,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0725,0.0181,-0.0040,-0.0101,0.0519,-0.0495,1.0810,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
597,0.0,0.1962,-0.0107,False,False,False,-3.0837,3.7664,-0.7539,4.8356,1.6070,-4.8006,0.0705,0.0180,-0.0047,-0.0102,0.0504,-0.0478,0.3996,0.8373,-0.0750,0.0651,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0300,-0.0192,0.0450,0.0021,0.0524,-0.0223,0.5427,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
598,0.0,0.1969,-0.0114,False,False,False,-3.0844,3.7667,-0.7535,4.8353,1.6076,-4.8008,-0.0736,0.0218,0.0303,-0.0300,0.0568,-0.0129,0.3669,0.8373,-0.0743,0.0651,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0736,0.0218,0.0303,-0.0300,0.0568,-0.0129,-2.4709,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
599,0.0,0.1968,-0.0019,False,False,False,-3.0859,3.7671,-0.7530,4.8347,1.6086,-4.8010,0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.3273,0.8373,-0.0747,0.0660,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0072,0.0267,-0.0071,-0.0330,-0.0032,0.0118,-2.6839,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
600,0.0,0.1965,-0.0043,False,False,False,-3.0860,3.7673,-0.7531,4.8344,1.6086,-4.8009,-0.0040,0.0262,-0.0077,-0.0324,-0.0043,0.0121,0.3076,0.8372,-0.0758,0.0689,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0151,0.0712,-0.0443,0.0776,0.0335,0.0658,2.7697,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
601,0.0,0.1960,-0.0144,False,False,False,-3.0866,3.7681,-0.7527,4.8344,1.6079,-4.8000,-0.0598,0.0310,0.0512,0.0622,-0.0661,0.0665,0.3199,0.8373,-0.0766,0.0692,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0599,0.0315,0.0510,0.0616,-0.0662,0.0667,1.3992,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
602,0.0,0.1950,-0.0316,False,False,False,-3.0877,3.7687,-0.7517,4.8355,1.6066,-4.7987,-0.1138,0.0593,0.0972,0.1182,-0.1256,0.1264,0.3399,0.8380,-0.0778,0.0695,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0647,-0.0179,-0.0739,-0.0071,-0.0651,0.0259,1.8942,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
603,0.0,0.1938,-0.0111,False,False,False,-3.0885,3.7689,-0.7519,4.8360,1.6060,-4.7986,-0.0649,0.0232,-0.0199,0.0489,-0.0627,0.0108,0.3990,0.8380,-0.0785,0.0678,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0650,0.0233,-0.0199,0.0489,-0.0627,0.0108,1.3431,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
604,0.0,0.1931,-0.0164,False,False,False,-3.0892,3.7699,-0.7517,4.8376,1.6042,-4.7978,0.0714,0.0608,0.0614,0.0627,-0.0547,0.0636,0.4277,0.8386,-0.0795,0.0680,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0687,0.0612,0.0610,0.0636,-0.0559,0.0638,0.6015,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
605,0.0,0.1931,-0.0132,False,False,False,-3.0878,3.7717,-0.7506,4.8380,1.6025,-4.7967,-0.0114,0.0630,-0.0107,-0.0767,-0.0666,-0.0134,0.4354,0.8386,-0.0795,0.0680,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0086,0.0659,-0.0095,-0.0755,-0.0676,-0.0122,0.3716,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
606,0.0,0.1944,-0.0145,False,False,False,-3.0878,3.7717,-0.7506,4.8380,1.6025,-4.7967,-0.0114,0.0630,-0.0107,-0.0767,-0.0666,-0.0134,0.4354,0.8394,-0.0789,0.0699,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0307,0.0425,0.0549,-0.0079,-0.0292,0.0486,0.8139,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
607,0.0,0.1940,-0.0086,False,False,False,-3.0883,3.7724,-0.7506,4.8363,1.6014,-4.7965,-0.0287,-0.0552,0.0236,-0.0242,0.0125,0.0508,0.4035,0.8390,-0.0797,0.0712,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0287,-0.0552,0.0236,-0.0242,0.0125,0.0508,-2.3568,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
608,0.0,0.1940,-0.0140,False,False,False,-3.0884,3.7715,-0.7504,4.8364,1.6024,-4.7961,0.0502,0.0295,-0.0266,0.0503,0.0782,-0.0650,0.3440,0.8390,-0.0797,0.0712,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0495,0.0273,-0.0261,0.0498,0.0784,-0.0641,-1.8615,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
609,0.0,0.1946,-0.0153,False,False,False,-3.0884,3.7715,-0.7504,4.8364,1.6024,-4.7961,0.0502,0.0295,-0.0266,0.0503,0.0782,-0.0650,0.3440,0.8389,-0.0795,0.0725,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0613,-0.0528,-0.0769,0.0346,0.0080,0.0698,2.1688,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
610,0.0,0.1959,-0.0166,False,False,False,-3.0868,3.7716,-0.7517,4.8377,1.6040,-4.7967,0.0596,-0.0533,-0.0764,0.0336,0.0065,0.0710,0.3655,0.8390,-0.0777,0.0713,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0097,0.0066,-0.0669,0.0056,-0.0352,-0.0659,-1.4009,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
611,0.0,0.1959,-0.0131,False,False,False,-3.0868,3.7716,-0.7517,4.8377,1.6040,-4.7967,0.0596,-0.0533,-0.0764,0.0336,0.0065,0.0710,0.3655,0.8390,-0.0777,0.0713,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0550,-0.0439,0.0523,-0.0600,0.0153,0.0419,1.3023,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
612,0.0,0.1950,-0.0166,False,False,False,-3.0876,3.7716,-0.7530,4.8383,1.6052,-4.7958,-0.0590,0.0069,-0.0868,0.0395,0.0828,0.0601,0.3939,0.8386,-0.0780,0.0698,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0310,0.0035,-0.0457,0.0208,0.0436,0.0316,0.8548,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
613,0.0,0.1954,-0.0120,False,False,False,-3.0881,3.7720,-0.7539,4.8394,1.6068,-4.7950,0.0437,0.0416,0.0325,0.0537,0.0396,-0.0075,0.3655,0.8386,-0.0780,0.0708,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0425,0.0415,0.0313,0.0543,0.0408,-0.0067,-2.3171,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
614,0.0,0.1954,-0.0098,False,False,False,-3.0867,3.7726,-0.7531,4.8401,1.6074,-4.7944,0.0558,-0.0278,0.0204,-0.0290,-0.0160,0.0718,0.3688,0.8386,-0.0780,0.0708,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0570,-0.0264,0.0210,-0.0279,-0.0153,0.0716,0.5279,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
615,0.0,0.1971,-0.0110,False,False,False,-3.0867,3.7726,-0.7531,4.8401,1.6074,-4.7944,0.0558,-0.0278,0.0204,-0.0290,-0.0160,0.0718,0.3688,0.8393,-0.0766,0.0716,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0770,-0.0546,0.0439,0.0306,-0.0703,-0.0711,-0.7507,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
616,0.0,0.1978,-0.0260,False,False,False,-3.0877,3.7716,-0.7543,4.8414,1.6061,-4.7920,-0.1459,-0.0275,-0.1038,0.1250,-0.0617,0.0691,0.3538,0.8393,-0.0757,0.0713,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0751,-0.0151,-0.0542,0.0652,-0.0328,0.0377,-0.8874,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
617,0.0,0.1956,0.0003,False,False,False,-3.0902,3.7711,-0.7558,4.8432,1.6053,-4.7910,0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.3671,0.8391,-0.0778,0.0709,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0723,0.0675,-0.0264,-0.0086,-0.0542,-0.0305,1.4016,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
618,0.0,0.1922,-0.0083,False,False,False,-3.0908,3.7717,-0.7560,4.8431,1.6047,-4.7913,-0.0657,0.0691,-0.0249,-0.0104,-0.0533,-0.0314,0.3871,0.8388,-0.0808,0.0692,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0609,0.0271,-0.0619,0.0572,0.0411,0.0076,-2.4151,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
619,0.0,0.1908,-0.0140,False,False,False,-3.0920,3.7724,-0.7572,4.8424,1.6030,-4.7920,0.0235,-0.0723,-0.0676,-0.0476,-0.0710,-0.0114,0.3664,0.8382,-0.0824,0.0698,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0206,-0.0704,-0.0681,-0.0478,-0.0720,-0.0120,-2.3677,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
620,0.0,0.1908,-0.0133,False,False,False,-3.0920,3.7724,-0.7572,4.8424,1.6030,-4.7920,0.0235,-0.0723,-0.0676,-0.0476,-0.0710,-0.0114,0.3664,0.8382,-0.0824,0.0698,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0078,-0.0244,-0.0406,-0.0276,-0.0743,0.0325,2.5345,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
621,0.0,0.1897,-0.0213,False,False,False,-3.0920,3.7691,-0.7577,4.8435,1.6024,-4.7903,-0.0254,-0.0858,0.0463,0.1310,0.0481,0.1276,0.3914,0.8376,-0.0825,0.0668,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0129,-0.0499,0.0231,0.0680,0.0240,0.0669,0.9671,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
622,0.0,0.1896,-0.0327,False,False,False,-3.0924,3.7678,-0.7571,4.8454,1.6031,-4.7885,-0.0362,-0.1258,0.0660,0.1868,0.0687,0.1820,0.4046,0.8380,-0.0825,0.0660,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0238,0.0641,-0.0498,0.0406,0.0345,-0.0769,-2.7737,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
623,0.0,0.1900,-0.0149,False,False,False,-3.0921,3.7683,-0.7576,4.8458,1.6034,-4.7893,0.0241,0.0666,-0.0504,0.0387,0.0338,-0.0787,0.3648,0.8386,-0.0823,0.0666,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0353,0.0618,-0.0462,-0.0482,0.0204,0.0117,-1.6162,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
624,0.0,0.1908,-0.0098,False,False,False,-3.0918,3.7688,-0.7578,4.8450,1.6033,-4.7892,0.0328,0.0450,-0.0264,-0.0762,-0.0099,0.0051,0.3086,0.8384,-0.0822,0.0687,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0328,0.0450,-0.0264,-0.0762,-0.0099,0.0051,-2.0784,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
625,0.0,0.1908,-0.0094,False,False,False,-3.0918,3.7688,-0.7578,4.8450,1.6033,-4.7892,0.0328,0.0450,-0.0264,-0.0762,-0.0099,0.0051,0.3086,0.8384,-0.0822,0.0687,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0047,-0.0013,-0.0650,0.0548,0.0417,0.0736,-2.4171,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
626,0.0,0.1900,-0.0194,False,False,False,-3.0918,3.7691,-0.7596,4.8442,1.6036,-4.7869,-0.0443,-0.0365,-0.0798,0.0422,0.0285,0.1446,0.3513,0.8376,-0.0821,0.0665,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0226,-0.0184,-0.0425,0.0208,0.0148,0.0762,1.1115,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
627,0.0,0.1900,-0.0117,False,False,False,-3.0923,3.7681,-0.7610,4.8456,1.6046,-4.7848,0.0155,-0.0292,-0.0323,0.0776,0.0653,0.0031,0.3305,0.8376,-0.0821,0.0665,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0146,-0.0312,-0.0334,0.0782,0.0657,0.0051,-2.3305,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
628,0.0,0.1897,-0.0115,False,False,False,-3.0923,3.7681,-0.7610,4.8456,1.6046,-4.7848,0.0155,-0.0292,-0.0323,0.0776,0.0653,0.0031,0.3305,0.8373,-0.0822,0.0659,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0573,0.0269,0.0126,-0.0782,-0.0010,0.0686,-0.6493,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
629,0.0,1.3885,-0.3644,False,False,False,-0.4516,4.7562,-0.2251,-1.2847,-0.1049,1.4756,-0.0263,0.0559,0.0504,-0.0280,-0.0792,0.0336,0.0249,0.1661,0.3741,1.0690,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0263,0.0559,0.0504,-0.0280,-0.0792,0.0336,-2.1122,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
630,0.0,1.3869,-0.0107,False,False,False,-0.4534,4.7593,-0.2233,-1.2855,-0.1088,1.4776,-0.0625,-0.0014,-0.0508,0.0510,-0.0288,0.0450,0.0844,0.1695,0.3739,1.0690,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0632,0.0065,-0.0494,0.0503,-0.0310,0.0459,1.6697,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
631,0.0,1.3848,-0.0013,False,False,False,-0.4568,4.7599,-0.2249,-1.2830,-0.1096,1.4790,-0.0479,0.0539,0.0678,0.0136,0.0529,-0.0662,0.1640,0.1761,0.3764,1.0687,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0496,0.0540,0.0664,0.0150,0.0521,-0.0650,0.0749,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
632,0.0,1.3838,-0.0001,False,False,False,-0.4590,4.7631,-0.2218,-1.2823,-0.1072,1.4760,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.1913,0.1799,0.3780,1.0688,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0646,-0.0669,-0.0088,-0.0790,0.0775,0.0384,-2.7813,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
633,0.0,1.3821,-0.0245,False,False,False,-0.4565,4.7645,-0.2218,-1.2820,-0.1086,1.4771,0.1187,0.1475,0.0076,0.0753,-0.1442,0.0478,0.1832,0.1829,0.3770,1.0688,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0631,0.0763,0.0039,0.0388,-0.0751,0.0256,-1.5675,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
634,0.0,1.3803,-0.0464,False,False,False,-0.4526,4.7692,-0.2216,-1.2796,-0.1133,1.4787,0.2148,0.2663,0.0138,0.1363,-0.2610,0.0865,0.1865,0.1850,0.3755,1.0687,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0704,0.0636,-0.0444,0.0478,-0.0601,0.0239,-1.1145,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
635,0.0,1.3779,0.0003,False,False,False,-0.4534,4.7705,-0.2220,-1.2791,-0.1139,1.4789,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.2200,0.1888,0.3743,1.0684,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0483,0.0483,0.0441,-0.0489,0.0216,0.0358,2.5307,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
636,0.0,1.3777,-0.0119,False,False,False,-0.4539,4.7710,-0.2216,-1.2796,-0.1137,1.4793,-0.0475,0.0477,0.0446,-0.0494,0.0222,0.0355,0.2400,0.1905,0.3755,1.0685,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0558,0.0744,0.0269,-0.0204,0.0439,-0.0546,2.0818,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
637,0.0,1.3768,-0.0250,False,False,False,-0.4541,4.7741,-0.2213,-1.2825,-0.1113,1.4808,0.0400,0.1393,-0.0393,-0.1321,0.1301,0.0552,0.2608,0.1929,0.3754,1.0686,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0211,0.0734,-0.0207,-0.0695,0.0685,0.0291,-1.7678,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
638,0.0,1.3763,-0.0158,False,False,False,-0.4543,4.7768,-0.2218,-1.2852,-0.1089,1.4822,-0.0690,0.0451,0.0135,-0.0742,0.0534,0.0665,0.2918,0.1949,0.3760,1.0688,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0684,0.0498,0.0130,-0.0760,0.0553,0.0673,2.2933,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
639,0.0,1.3759,-0.0017,False,False,False,-0.4556,4.7778,-0.2215,-1.2866,-0.1079,1.4835,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.3312,0.1967,0.3768,1.0689,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0716,-0.0783,0.0692,0.0337,0.0545,-0.0741,1.4914,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
640,0.0,1.3775,-0.0312,False,False,False,-0.4542,4.7748,-0.2193,-1.2884,-0.1073,1.4838,0.1352,-0.1468,0.0981,-0.1457,-0.0008,0.0707,0.3230,0.1943,0.3777,1.0690,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0704,-0.0779,0.0523,-0.0764,0.0001,0.0365,-2.1308,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
641,0.0,1.3797,-0.0198,False,False,False,-0.4522,4.7708,-0.2174,-1.2886,-0.1087,1.4845,0.0042,-0.1047,0.0301,0.1271,-0.0915,-0.0223,0.3628,0.1921,0.3802,1.0690,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0042,-0.0593,0.0173,0.0648,-0.0482,-0.0107,2.7324,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
642,0.0,1.3801,-0.0029,False,False,False,-0.4522,4.7691,-0.2170,-1.2868,-0.1100,1.4842,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.3810,0.1917,0.3811,1.0689,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0385,-0.0338,0.0675,-0.0649,0.0311,-0.0261,-0.4481,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
643,0.0,1.3792,-0.0194,False,False,False,-0.4532,4.7691,-0.2155,-1.2888,-0.1103,1.4857,-0.0927,0.0231,0.0553,-0.0874,-0.0355,0.1171,0.3172,0.1915,0.3787,1.0691,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0484,0.0119,0.0298,-0.0467,-0.0183,0.0614,-2.3444,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
644,0.0,1.3787,-0.0180,False,False,False,-0.4550,4.7698,-0.2159,-1.2903,-0.1093,1.4861,-0.0336,0.0187,-0.0778,-0.0188,0.0985,-0.0815,0.2968,0.1917,0.3777,1.0692,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0190,0.0105,-0.0402,-0.0111,0.0513,-0.0412,-0.8195,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
645,0.0,1.3792,-0.0032,False,False,False,-0.4555,4.7701,-0.2170,-1.2906,-0.1079,1.4850,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.3167,0.1917,0.3786,1.0692,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0785,-0.0615,-0.0742,-0.0438,-0.0661,-0.0764,2.7522,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
646,0.0,1.3801,-0.0181,False,False,False,-0.4534,4.7707,-0.2173,-1.2916,-0.1087,1.4863,0.0865,0.0813,0.0312,-0.0398,-0.0097,0.1349,0.3959,0.1915,0.3803,1.0692,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0463,0.0417,0.0157,-0.0214,-0.0058,0.0702,1.6540,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
647,0.0,1.3798,-0.0319,False,False,False,-0.4536,4.7701,-0.2190,-1.2938,-0.1086,1.4903,-0.0975,-0.1321,-0.1429,-0.1047,0.0165,0.1376,0.3598,0.1928,0.3810,1.0692,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0501,-0.0673,-0.0748,-0.0557,0.0086,0.0743,-2.0953,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
648,0.0,1.3806,-0.0029,False,False,False,-0.4550,4.7674,-0.2210,-1.2953,-0.1083,1.4923,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.3581,0.1909,0.3807,1.0693,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0457,0.0128,0.0599,-0.0260,-0.0365,-0.0553,0.9620,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
649,0.0,1.3824,-0.0239,False,False,False,-0.4536,4.7681,-0.2226,-1.2946,-0.1078,1.4923,0.1257,0.0284,-0.1414,0.0606,0.0619,0.0428,0.4334,0.1881,0.3820,1.0693,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0657,0.0153,-0.0738,0.0316,0.0322,0.0219,1.7916,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
650,0.0,1.3833,-0.0181,False,False,False,-0.4523,4.7678,-0.2252,-1.2930,-0.1061,1.4929,-0.0510,-0.0772,-0.0621,0.0763,0.0785,-0.0013,0.4126,0.1886,0.3843,1.0692,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0492,-0.0772,-0.0641,0.0771,0.0793,-0.0007,-1.9024,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
651,0.0,1.3846,-0.0098,False,False,False,-0.4532,4.7661,-0.2272,-1.2918,-0.1044,1.4925,0.0056,0.0087,-0.0782,-0.0308,0.0160,-0.0377,0.3976,0.1861,0.3850,1.0691,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0047,0.0035,-0.0794,-0.0294,0.0175,-0.0377,0.1478,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
652,0.0,1.3860,-0.0032,False,False,False,-0.4531,4.7662,-0.2287,-1.2924,-0.1041,1.4918,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.3797,0.1836,0.3857,1.0691,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0182,-0.0278,0.0789,0.0359,-0.0175,0.0466,-2.3540,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
