Global_Step,Curriculum_Lvl,Dist_to_Target,Reward,Terminated,Table_Collision,Self_Collision,J1_Pos,J2_Pos,J3_Pos,J4_Pos,J5_Pos,J6_Pos,J1_Vel,J2_Vel,J3_Vel,J4_Vel,J5_Vel,J6_Vel,Gripper_Pos,EE_X,EE_Y,EE_Z,Target_X,Target_Y,Target_Z,Handoff_X,Handoff_Y,Handoff_Z,Handoff_OK,Act_J1,Act_J2,Act_J3,Act_J4,Act_J5,Act_J6,Act_Gripper,Phase,Goal_X,Goal_Y,Goal_Z,Transport_X,Transport_Y,Transport_Z,Transport_OK,Placement_Error_M,Standoff_M,Spawn_Radius_M,Contact_Detected
247,0.0,1.4126,-0.0024,False,False,False,2.9954,2.9965,0.7600,4.0935,-4.7101,-4.8019,0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.3780,0.1457,0.4074,1.0679,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,True,0.0190,-0.0722,0.0147,-0.0707,0.0318,0.0719,2.8453,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
248,0.0,1.4107,-0.0358,False,False,False,2.9938,2.9968,0.7588,4.0929,-4.7024,-4.8013,-0.1239,0.0691,-0.0885,0.0434,0.4425,-0.0065,0.4290,0.1488,0.4062,1.0681,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,True,-0.0649,-0.0432,-0.0464,-0.0131,0.0679,-0.0027,0.2184,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
249,0.0,1.4090,-0.0479,False,False,False,2.9921,2.9976,0.7575,4.0936,-4.6973,-4.8014,-0.1773,0.0742,-0.1262,0.0846,0.5062,-0.0093,0.4289,0.1517,0.4051,1.0683,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,True,-0.0682,0.0745,0.0325,0.0041,-0.0703,-0.0505,-2.8615,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
250,0.0,1.4081,-0.0014,False,False,False,2.9919,2.9976,0.7575,4.0936,-4.6963,-4.8014,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.4089,0.1531,0.4044,1.0683,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,True,-0.0521,0.0431,0.0498,0.0317,0.0792,-0.0635,-0.1430,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
251,0.0,1.4082,-0.0016,False,False,False,2.9912,2.9983,0.7579,4.0937,-4.6972,-4.8019,0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.4086,0.1519,0.4039,1.0682,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,True,-0.0325,0.0239,-0.0108,0.0361,0.0024,0.0268,1.5179,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
252,0.0,1.4085,-0.0122,False,False,False,2.9903,2.9990,0.7576,4.0947,-4.6971,-4.8011,-0.0602,0.0439,-0.0211,0.0686,0.0061,0.0518,0.4486,0.1507,0.4033,1.0681,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,True,-0.0392,-0.0611,0.0440,0.0513,0.0216,0.0504,2.2969,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
253,0.0,1.4083,-0.0568,False,False,False,2.9902,3.0004,0.7558,4.0930,-4.6848,-4.8015,-0.0019,0.0695,-0.1137,-0.0729,0.8228,-0.0252,0.4713,0.1509,0.4031,1.0682,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,True,-0.0010,-0.0171,-0.0599,-0.0647,-0.0426,-0.0133,-1.8018,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
254,0.0,1.4051,-0.0524,False,False,False,2.9902,3.0004,0.7558,4.0930,-4.6848,-4.8015,-0.0019,0.0695,-0.1137,-0.0729,0.8228,-0.0252,0.4713,0.1542,0.3994,1.0683,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,True,-0.0217,-0.0626,-0.0396,0.0221,-0.0424,0.0132,2.3709,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
255,0.0,1.4026,0.0000,False,False,False,2.9902,3.0012,0.7542,4.0925,-4.6775,-4.8018,0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.4698,0.1574,0.3969,1.0684,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,True,0.0228,-0.0541,0.0011,-0.0217,0.0290,-0.0524,1.7101,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
256,0.0,1.4032,-0.0171,False,False,False,2.9900,3.0015,0.7538,4.0926,-4.6790,-4.8017,0.0000,0.0186,0.0000,-0.0171,0.0910,0.0000,0.4856,0.1566,0.3973,1.0684,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,True,0.0439,0.0230,0.0135,-0.0326,0.0539,-0.0469,0.6918,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
257,0.0,1.4020,-0.0170,False,False,False,2.9913,3.0021,0.7542,4.0917,-4.6776,-4.8031,0.0840,0.0409,0.0264,-0.0602,0.0938,-0.0894,0.4861,0.1602,0.3977,1.0688,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,True,-0.0365,-0.0172,-0.0235,-0.0756,-0.0673,0.0742,0.6649,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
258,0.0,1.4006,-0.0294,False,False,False,2.9895,3.0029,0.7529,4.0900,-4.6782,-4.8047,-0.1265,0.0532,-0.0840,0.0922,-0.1507,-0.1067,0.5390,0.1620,0.3960,1.0691,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,True,-0.0664,0.0266,-0.0442,-0.0750,-0.0111,-0.0561,2.2115,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
259,0.0,1.3998,-0.0266,False,False,False,2.9874,3.0041,0.7517,4.0901,-4.6717,-4.8062,0.0000,0.0286,0.0000,-0.0529,0.4173,0.0000,0.5458,0.1623,0.3945,1.0691,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,True,-0.0399,0.0169,0.0581,-0.0718,-0.0107,0.0506,0.6185,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
260,0.0,1.3999,-0.0255,False,False,False,2.9874,3.0041,0.7517,4.0901,-4.6717,-4.8062,0.0000,0.0286,0.0000,-0.0529,0.4173,0.0000,0.5458,0.1621,0.3946,1.0691,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,True,-0.0679,-0.0473,-0.0788,0.0352,-0.0569,0.0202,-2.6222,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
261,0.0,1.4001,-0.0163,False,False,False,2.9871,3.0042,0.7523,4.0894,-4.6724,-4.8057,-0.0356,0.0110,0.0593,-0.0659,-0.0725,0.0521,0.5391,0.1618,0.3948,1.0691,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,True,-0.0737,-0.0791,0.0570,-0.0235,0.0087,0.0027,-0.6874,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
262,0.0,1.4015,-0.0038,False,False,False,2.9864,3.0035,0.7529,4.0892,-4.6706,-4.8057,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.4791,0.1588,0.3950,1.0690,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,True,0.0345,-0.0609,-0.0405,-0.0785,0.0286,0.0087,-2.8271,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
263,0.0,1.4023,-0.0110,False,False,False,2.9869,3.0037,0.7522,4.0892,-4.6698,-4.8059,0.0196,0.0747,-0.0275,0.0706,-0.0409,-0.0275,0.4946,0.1585,0.3966,1.0689,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,True,0.0201,0.0742,-0.0280,0.0699,-0.0397,-0.0274,1.9338,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
264,0.0,1.4006,-0.0004,False,False,False,2.9873,3.0052,0.7517,4.0905,-4.6706,-4.8064,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.4898,0.1631,0.3971,1.0691,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,True,0.0080,-0.0577,0.0713,-0.0055,-0.0197,0.0252,-2.5393,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
265,0.0,1.3995,-0.0089,False,False,False,2.9874,3.0046,0.7524,4.0905,-4.6708,-4.8061,0.0076,-0.0600,0.0719,-0.0068,-0.0190,0.0257,0.4698,0.1660,0.3973,1.0693,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,True,-0.0593,0.0495,0.0503,0.0766,-0.0729,-0.0515,0.7441,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
266,0.0,1.4676,-0.0199,False,False,False,-0.4514,4.7557,-0.2256,-1.2827,-0.1042,1.4424,0.0016,-0.0000,-0.0000,-0.0188,0.0014,0.3651,0.0000,0.0457,0.4367,1.0618,0.8027,-0.2522,0.0100,0.8027,-0.2522,0.2300,False,-0.0356,0.0141,0.0129,-0.0414,0.0433,-0.0121,-1.0735,grasp,0.8027,-0.2522,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
267,0.0,1.4683,-0.0336,False,False,False,-0.4525,4.7571,-0.2215,-1.2852,-0.1043,1.4461,-0.0525,0.0728,0.1965,-0.1208,-0.0061,0.1778,0.1000,0.0466,0.4392,1.0618,0.8027,-0.2522,0.0100,0.8027,-0.2522,0.2300,False,-0.0194,0.0267,0.0725,-0.0446,-0.0022,0.0656,1.8236,grasp,0.8027,-0.2522,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
268,0.0,1.4692,-0.0104,False,False,False,-0.4531,4.7583,-0.2190,-1.2863,-0.1040,1.4479,0.0130,-0.0307,0.0067,0.0419,0.0384,-0.0507,0.1587,0.0457,0.4405,1.0615,0.8027,-0.2522,0.0100,0.8027,-0.2522,0.2300,False,0.0123,-0.0248,0.0092,0.0404,0.0384,-0.0485,3.0595,grasp,0.8027,-0.2522,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
269,0.0,1.4683,-0.0016,False,False,False,-0.4528,4.7577,-0.2188,-1.2855,-0.1033,1.4469,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.1985,0.0461,0.4387,1.0618,0.8027,-0.2522,0.0100,0.8027,-0.2522,0.2300,False,0.0439,0.0146,0.0763,0.0655,0.0711,-0.0558,0.9113,grasp,0.8027,-0.2522,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
270,0.0,1.3769,0.0615,False,False,False,-0.4074,4.7712,-0.1415,-1.2204,-0.0307,1.3941,0.1132,-0.1098,0.0740,0.0261,0.1439,0.1360,0.5749,0.1986,0.3842,1.0711,0.8027,-0.2522,0.0100,0.8027,-0.2522,0.2300,False,0.0596,-0.0577,0.0390,0.0137,0.0757,0.0716,2.7930,grasp,0.8027,-0.2522,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
271,0.0,1.3769,-0.0139,False,False,False,-0.4053,4.7701,-0.1402,-1.2198,-0.0290,1.3955,0.0498,0.0743,0.0218,0.0170,-0.0399,-0.0538,0.5526,0.1986,0.3842,1.0711,0.8027,-0.2522,0.0100,0.8027,-0.2522,0.2300,False,0.0514,0.0703,0.0228,0.0174,-0.0378,-0.0518,-2.8562,grasp,0.8027,-0.2522,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
272,0.0,1.3802,-0.0168,False,False,False,-0.4042,4.7721,-0.1404,-1.2200,-0.0302,1.3952,0.0137,0.0376,-0.0523,-0.0436,-0.0450,0.0744,0.5618,0.1947,0.3870,1.0715,0.8027,-0.2522,0.0100,0.8027,-0.2522,0.2300,False,0.0147,0.0415,-0.0519,-0.0433,-0.0458,0.0734,2.2475,grasp,0.8027,-0.2522,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
273,0.0,1.3786,-0.0224,False,False,False,-0.4026,4.7734,-0.1430,-1.2218,-0.0298,1.3978,0.0898,0.0339,-0.1110,-0.0643,0.0847,0.0790,0.5199,0.1971,0.3861,1.0713,0.8027,-0.2522,0.0100,0.8027,-0.2522,0.2300,False,0.0475,0.0186,-0.0594,-0.0347,0.0437,0.0430,-0.2099,grasp,0.8027,-0.2522,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
274,0.0,1.3802,-0.0140,False,False,False,-0.4006,4.7742,-0.1443,-1.2223,-0.0292,1.3995,0.0716,0.0386,0.0330,0.0353,-0.0561,0.0527,0.5452,0.1943,0.3865,1.0715,0.8027,-0.2522,0.0100,0.8027,-0.2522,0.2300,False,0.0729,0.0390,0.0314,0.0344,-0.0549,0.0538,2.6901,grasp,0.8027,-0.2522,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
275,0.0,1.3802,-0.0126,False,False,False,-0.3990,4.7746,-0.1437,-1.2221,-0.0309,1.4007,0.0251,-0.0362,-0.0007,-0.0437,-0.0698,0.0254,0.5931,0.1943,0.3865,1.0715,0.8027,-0.2522,0.0100,0.8027,-0.2522,0.2300,False,0.0264,-0.0348,-0.0001,-0.0430,-0.0709,0.0264,2.4536,grasp,0.8027,-0.2522,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
276,0.0,1.3800,-0.0266,False,False,False,-0.3996,4.7751,-0.1424,-1.2212,-0.0306,1.4032,-0.0703,0.0828,0.0826,0.1106,0.1064,0.1263,0.6214,0.1951,0.3874,1.0712,0.8027,-0.2522,0.0100,0.8027,-0.2522,0.2300,False,-0.0365,0.0424,0.0435,0.0574,0.0547,0.0670,2.0841,grasp,0.8027,-0.2522,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
277,0.0,1.3777,-0.0074,False,False,False,-0.4001,4.7764,-0.1416,-1.2193,-0.0299,1.4047,0.0412,-0.0283,-0.0308,0.0315,-0.0800,-0.0262,0.5858,0.1988,0.3859,1.0713,0.8027,-0.2522,0.0100,0.8027,-0.2522,0.2300,False,0.0402,-0.0227,-0.0296,0.0331,-0.0785,-0.0244,-0.0215,grasp,0.8027,-0.2522,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
278,0.0,1.3777,-0.0093,False,False,False,-0.3997,4.7758,-0.1416,-1.2181,-0.0318,1.4041,-0.0322,-0.0040,0.0539,0.0655,-0.0321,-0.0086,0.5599,0.1988,0.3859,1.0713,0.8027,-0.2522,0.0100,0.8027,-0.2522,0.2300,False,-0.0314,-0.0051,0.0533,0.0661,-0.0336,-0.0091,1.0231,grasp,0.8027,-0.2522,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
279,0.0,1.3770,-0.0171,False,False,False,-0.3990,4.7755,-0.1401,-1.2155,-0.0317,1.4020,0.0831,-0.0203,0.0317,0.0856,0.0412,-0.1284,0.5860,0.1990,0.3851,1.0709,0.8027,-0.2522,0.0100,0.8027,-0.2522,0.2300,False,0.0431,-0.0107,0.0177,0.0463,0.0211,-0.0678,2.0738,grasp,0.8027,-0.2522,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
280,0.0,1.3778,-0.0093,False,False,False,-0.3982,4.7753,-0.1392,-1.2144,-0.0317,1.4007,-0.0383,0.0108,0.0427,-0.0053,-0.0543,0.0571,0.5538,0.1980,0.3859,1.0710,0.8027,-0.2522,0.0100,0.8027,-0.2522,0.2300,False,-0.0371,0.0105,0.0431,-0.0041,-0.0537,0.0553,-2.7315,grasp,0.8027,-0.2522,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
281,0.0,1.3778,-0.0075,False,False,False,-0.3988,4.7759,-0.1384,-1.2148,-0.0321,1.4020,0.0139,0.0332,0.0037,-0.0360,0.0640,0.0181,0.4938,0.1980,0.3859,1.0710,0.8027,-0.2522,0.0100,0.8027,-0.2522,0.2300,False,0.0131,0.0338,0.0045,-0.0361,0.0630,0.0192,-1.4435,grasp,0.8027,-0.2522,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
282,0.0,1.3763,-0.0075,False,False,False,-0.3980,4.7765,-0.1379,-1.2149,-0.0307,1.4024,0.0588,0.0018,0.0369,0.0604,0.0137,0.0062,0.4940,0.1991,0.3835,1.0710,0.8027,-0.2522,0.0100,0.8027,-0.2522,0.2300,False,0.0591,0.0027,0.0370,0.0597,0.0149,0.0066,1.4166,grasp,0.8027,-0.2522,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
283,0.0,1.3765,-0.0264,False,False,False,-0.3946,4.7757,-0.1375,-1.2147,-0.0325,1.4044,0.1444,-0.0574,-0.0196,-0.0631,-0.1308,0.1213,0.4589,0.1986,0.3837,1.0709,0.8027,-0.2522,0.0100,0.8027,-0.2522,0.2300,False,0.0771,-0.0301,-0.0096,-0.0321,-0.0686,0.0640,-0.4631,grasp,0.8027,-0.2522,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
284,0.0,1.3765,-0.0101,False,False,False,-0.3928,4.7743,-0.1372,-1.2157,-0.0349,1.4065,-0.0166,-0.0463,0.0618,-0.0054,-0.0581,0.0435,0.4328,0.1986,0.3837,1.0709,0.8027,-0.2522,0.0100,0.8027,-0.2522,0.2300,False,-0.0146,-0.0489,0.0615,-0.0063,-0.0599,0.0452,-0.2197,grasp,0.8027,-0.2522,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
285,0.0,1.3773,-0.0185,False,False,False,-0.3937,4.7729,-0.1366,-1.2157,-0.0353,1.4080,-0.0635,-0.0509,-0.0588,0.0062,0.0721,0.0669,0.4306,0.1962,0.3836,1.0707,0.8027,-0.2522,0.0100,0.8027,-0.2522,0.2300,False,-0.0638,-0.0518,-0.0577,0.0061,0.0710,0.0678,0.3683,grasp,0.8027,-0.2522,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
286,0.0,1.3783,-0.0270,False,False,False,-0.3961,4.7731,-0.1391,-1.2137,-0.0325,1.4089,-0.0772,0.0869,-0.0913,0.1283,0.0911,-0.0257,0.3722,0.1941,0.3833,1.0709,0.8027,-0.2522,0.0100,0.8027,-0.2522,0.2300,False,-0.0419,0.0440,-0.0492,0.0676,0.0493,-0.0123,-2.0775,grasp,0.8027,-0.2522,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
287,0.0,1.3783,-0.0140,False,False,False,-0.3970,4.7752,-0.1410,-1.2125,-0.0314,1.4082,0.0151,0.0745,-0.0625,-0.0708,-0.0157,-0.0346,0.3122,0.1941,0.3833,1.0709,0.8027,-0.2522,0.0100,0.8027,-0.2522,0.2300,False,0.0140,0.0766,-0.0638,-0.0689,-0.0144,-0.0349,-2.6419,grasp,0.8027,-0.2522,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
288,0.0,1.3762,-0.0102,False,False,False,-0.3962,4.7765,-0.1425,-1.2131,-0.0320,1.4069,0.0577,-0.0156,-0.0237,0.0749,-0.0304,-0.0658,0.2671,0.1947,0.3792,1.0709,0.8027,-0.2522,0.0100,0.8027,-0.2522,0.2300,False,0.0580,-0.0135,-0.0248,0.0736,-0.0307,-0.0665,-1.8849,grasp,0.8027,-0.2522,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
289,0.0,1.3761,-0.0211,False,False,False,-0.3968,4.7743,-0.1432,-1.2098,-0.0323,1.4059,-0.1153,-0.1227,-0.0153,0.1222,0.0164,0.0172,0.1966,0.1922,0.3767,1.0708,0.8027,-0.2522,0.0100,0.8027,-0.2522,0.2300,False,-0.0596,-0.0649,-0.0085,0.0658,0.0081,0.0078,-2.9938,grasp,0.8027,-0.2522,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
290,0.0,1.3761,-0.0125,False,False,False,-0.3990,4.7725,-0.1440,-1.2079,-0.0327,1.4055,-0.0505,0.0168,-0.0642,0.0226,-0.0619,-0.0660,0.1541,0.1922,0.3767,1.0708,0.8027,-0.2522,0.0100,0.8027,-0.2522,0.2300,False,-0.0522,0.0125,-0.0644,0.0243,-0.0617,-0.0657,-2.7618,grasp,0.8027,-0.2522,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
291,0.0,1.3757,-0.0098,False,False,False,-0.3998,4.7722,-0.1450,-1.2080,-0.0343,1.4041,0.0143,-0.0643,0.0276,-0.0571,-0.0385,-0.0160,0.1833,0.1896,0.3737,1.0707,0.8027,-0.2522,0.0100,0.8027,-0.2522,0.2300,False,0.0133,-0.0640,0.0264,-0.0567,-0.0397,-0.0172,1.2971,grasp,0.8027,-0.2522,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
292,0.0,1.3780,-0.0153,False,False,False,-0.3991,4.7702,-0.1440,-1.2096,-0.0353,1.4037,0.0385,-0.0744,0.0420,-0.0521,-0.0324,-0.0037,0.2426,0.1898,0.3788,1.0707,0.8027,-0.2522,0.0100,0.8027,-0.2522,0.2300,False,0.0388,-0.0769,0.0425,-0.0532,-0.0331,-0.0040,1.8562,grasp,0.8027,-0.2522,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
293,0.0,1.3780,-0.0307,False,False,False,-0.3987,4.7705,-0.1410,-1.2089,-0.0375,1.4022,-0.0162,0.1422,0.1447,0.1087,-0.1023,-0.0950,0.3219,0.1898,0.3788,1.0707,0.8027,-0.2522,0.0100,0.8027,-0.2522,0.2300,False,-0.0078,0.0719,0.0770,0.0562,-0.0545,-0.0500,1.0604,grasp,0.8027,-0.2522,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
294,0.0,1.3752,-0.0090,False,False,False,-0.3988,4.7735,-0.1397,-1.2080,-0.0390,1.4016,0.0063,-0.0193,-0.0727,-0.0608,-0.0012,0.0706,0.3262,0.1967,0.3802,1.0702,0.8027,-0.2522,0.0100,0.8027,-0.2522,0.2300,False,0.0061,-0.0050,-0.0707,-0.0592,-0.0027,0.0692,-1.1742,grasp,0.8027,-0.2522,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
295,0.0,1.3750,-0.0110,False,False,False,-0.3989,4.7737,-0.1407,-1.2090,-0.0385,1.4033,-0.0225,0.0506,0.0320,0.0185,0.0484,0.0451,0.3104,0.1962,0.3792,1.0703,0.8027,-0.2522,0.0100,0.8027,-0.2522,0.2300,False,-0.0223,0.0495,0.0306,0.0174,0.0484,0.0465,-0.9792,grasp,0.8027,-0.2522,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
296,0.0,1.3750,-0.0386,False,False,False,-0.3972,4.7733,-0.1421,-1.2105,-0.0357,1.4063,0.1403,-0.1116,-0.1272,-0.1251,0.1242,0.1398,0.3627,0.1962,0.3792,1.0703,0.8027,-0.2522,0.0100,0.8027,-0.2522,0.2300,False,0.0734,-0.0563,-0.0664,-0.0655,0.0663,0.0745,0.9397,grasp,0.8027,-0.2522,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
297,0.0,1.3798,-0.0219,False,False,False,-0.3956,4.7702,-0.1446,-1.2117,-0.0345,1.4079,-0.0402,-0.0608,-0.0685,0.0629,-0.0537,-0.0395,0.3384,0.1913,0.3840,1.0708,0.8027,-0.2522,0.0100,0.8027,-0.2522,0.2300,False,-0.0382,-0.0728,-0.0703,0.0611,-0.0520,-0.0375,-2.0714,grasp,0.8027,-0.2522,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
298,0.0,1.3797,-0.0173,False,False,False,-0.3971,4.7691,-0.1451,-1.2099,-0.0358,1.4069,-0.0702,0.0475,0.0790,0.0639,-0.0284,-0.0325,0.2784,0.1884,0.3812,1.0707,0.8027,-0.2522,0.0100,0.8027,-0.2522,0.2300,False,-0.0709,0.0432,0.0777,0.0651,-0.0294,-0.0333,-2.9464,grasp,0.8027,-0.2522,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
299,0.0,1.3797,-0.0303,False,False,False,-0.3965,4.7684,-0.1441,-1.2096,-0.0385,1.4045,0.1289,-0.1274,-0.0338,-0.0639,-0.1470,-0.1147,0.3063,0.1884,0.3812,1.0707,0.8027,-0.2522,0.0100,0.8027,-0.2522,0.2300,False,0.0665,-0.0639,-0.0163,-0.0324,-0.0779,-0.0610,0.2783,grasp,0.8027,-0.2522,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
300,0.0,1.3808,-0.0092,False,False,False,-0.3952,4.7662,-0.1443,-1.2105,-0.0411,1.4031,-0.0601,0.0170,0.0258,-0.0009,-0.0412,0.0203,0.3591,0.1875,0.3833,1.0704,0.8027,-0.2522,0.0100,0.8027,-0.2522,0.2300,False,-0.0583,0.0085,0.0253,-0.0019,-0.0433,0.0186,1.2857,grasp,0.8027,-0.2522,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
301,0.0,1.3802,-0.0134,False,False,False,-0.3968,4.7660,-0.1433,-1.2110,-0.0419,1.4039,-0.0476,-0.0501,0.0492,-0.0417,-0.0060,0.0451,0.3423,0.1890,0.3835,1.0703,0.8027,-0.2522,0.0100,0.8027,-0.2522,0.2300,False,-0.0488,-0.0495,0.0497,-0.0417,-0.0068,0.0455,-2.9650,grasp,0.8027,-0.2522,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
302,0.0,1.3802,-0.0145,False,False,False,-0.3982,4.7644,-0.1420,-1.2125,-0.0416,1.4049,-0.0493,-0.0660,0.0419,-0.0776,0.0369,0.0139,0.2823,0.1890,0.3835,1.0703,0.8027,-0.2522,0.0100,0.8027,-0.2522,0.2300,False,-0.0502,-0.0671,0.0429,-0.0783,0.0368,0.0147,-2.3892,grasp,0.8027,-0.2522,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
303,0.0,1.3802,-0.0266,False,False,False,-0.3992,4.7631,-0.1412,-1.2140,-0.0409,1.4052,-0.0936,-0.1257,0.0797,-0.1473,0.0700,0.0263,0.2636,0.1890,0.3835,1.0703,0.8027,-0.2522,0.0100,0.8027,-0.2522,0.2300,False,-0.0155,0.0391,-0.0460,0.0215,0.0251,0.0646,0.2123,grasp,0.8027,-0.2522,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
304,0.0,1.3811,-0.0517,False,False,False,-0.4032,4.7576,-0.1417,-1.2181,-0.0471,1.3991,-0.1524,-0.2099,-0.0212,-0.1546,-0.2329,-0.2296,0.2134,0.1835,0.3798,1.0704,0.8027,-0.2522,0.0100,0.8027,-0.2522,0.2300,False,-0.0443,-0.0610,-0.0062,-0.0449,-0.0677,-0.0668,-2.2200,grasp,0.8027,-0.2522,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
